"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"JT:4151","Kyowa Hakko Kirin Co., Ltd","4151","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3256000005","6499550","0","JPY","Analyze"
"JT:4165","Plaid Inc","4165","12/18/2020","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3833270006","BMCWCB2","0","JPY","Analyze"
"JT:4180","Appier Group Inc.","4180","03/30/2021","Global Equity","Comon stocks","Developed markets ex-US","Information Technology","","","0","JPY","Analyze"
"JT:4182","Mitsubishi Gas Chemical Company, Inc","4182","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3896800004","6596923","0","JPY","Analyze"
"JT:4183","Mitsui Chemicals, Inc","4183","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3888300005","6597368","0","JPY","Analyze"
"JT:4185","JSR Corporation","4185","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3385980002","6470986","0","JPY","Analyze"
"JT:4188","Mitsubishi Chemical Holdings Corporation","4188","10/03/2005","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3897700005","B0JQTJ0","0","JPY","Analyze"
"JT:4189","KH Neochem Co., Ltd","4189","10/12/2016","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3277040006","BZCRNM6","0","JPY","Analyze"
"JT:4194","VISIONAL INC","4194","04/22/2021","Global Equity","Comon stocks","Developed markets ex-US","Industrials","","","0","JPY","Analyze"
"JT:4202","Daicel Corporation","4202","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3485800001","6250542","0","JPY","Analyze"
"JT:4203","Sumitomo Bakelite Company Limited","4203","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3409400003","6858504","0","JPY","Analyze"
"JT:4204","Sekisui Chemical Co., Ltd","4204","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3419400001","6793821","0","JPY","Analyze"
"JT:4205","ZEON Corporation","4205","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3725400000","6644015","0","JPY","Analyze"
"JT:4206","Aica Kogyo Company, Limited","4206","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3100800006","6010047","0","JPY","Analyze"
"JT:4208","Ube Industries, Ltd","4208","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3158800007","6910705","0","JPY","Analyze"
"JT:4212","Sekisui Jushi Corporation","4212","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3420200002","6793843","0","JPY","Analyze"
"JT:4215","C.I. Takiron Corporation","4215","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3462200001","6870887","0","JPY","Analyze"
"JT:4216","Asahi Yukizai Corporation","4216","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3117200000","6055361","0","JPY","Analyze"
"JT:4218","Nichiban Co., Ltd","4218","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3662400005","6638427","0","JPY","Analyze"
"JT:4220","Riken Technos Corporation","4220","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3973000007","6739900","0","JPY","Analyze"
"JT:4221","Okura Industrial Co., Ltd","4221","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3178400002","6657886","0","JPY","Analyze"
"JT:4228","Sekisui Plastics Co., Ltd","4228","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3419800002","6793865","0","JPY","Analyze"
"JT:4246","DaikyoNishikawa Corporation","4246","03/13/2014","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3481300006","BJVSF22","0","JPY","Analyze"
"JT:4249","MORIROKU HLDGS Rg","4249","12/20/2017","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3927450001","BFNG7Z3","0","JPY","Analyze"
"JT:4272","Nippon Kayaku Co., Ltd","4272","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3694400007","6640422","0","JPY","Analyze"
"JT:4290","Prestige International Inc","4290","12/11/2012","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3833620002","6373632","0","JPY","Analyze"
"JT:4293","Septeni Holdings Co., Ltd","4293","08/10/2001","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3423300007","6377429","0","JPY","Analyze"
"JT:4298","Proto Corporation","4298","09/13/2001","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3833740008","6384485","0","JPY","Analyze"
"JT:4301","AMUSE Inc","4301","03/24/2004","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3124500004","6388238","0","JPY","Analyze"
"JT:4307","Nomura Research Institute, Ltd","4307","12/17/2001","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3762800005","6390921","0","JPY","Analyze"
"JT:4308","J-Stream Inc","4308","09/21/2001","Global Equity","Common stocks","Developed markets ex-US","Communication","JP3386170009","6396714","0","JPY","Analyze"
"JT:4318","Quick Co Ltd","4318","10/24/2001","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3266000003","","0","JPY","Analyze"
"JT:4324","Dentsu Inc","4324","11/30/2001","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3551520004","6416281","0","JPY","Analyze"
"JT:4326","INTAGE HOLDINGS Inc","4326","01/22/2008","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3152790006","6418146","0","JPY","Analyze"
"JT:4337","Pia Corp","4337","01/31/2002","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3801570007","6430946","0","JPY","Analyze"
"JT:4343","Aeon Fantasy Co., Ltd","4343","02/13/2002","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3131420006","6439255","0","JPY","Analyze"
"JT:4344","SourceNext Corporation","4344","12/20/2006","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3431200009","6439578","0","JPY","Analyze"
"JT:4348","Infocom Corporation","4348","03/20/2002","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3153450006","6506739","0","JPY","Analyze"
"JT:4362","Nippon Fine Chemical Ltd","4362","11/11/1997","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3720000003","6641298","0","JPY","Analyze"
"JT:4368","Fuso Chemical Co.,Ltd","4368","05/31/2001","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3822600007","6347712","0","JPY","Analyze"
"JT:4369","Tri Chemical Laboratories Inc","4369","08/06/2007","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3636000006","B1Z8XW8","0","JPY","Analyze"
"JT:4373","SIMPLEX HOLDINGS INC","4373","09/22/2021","Global Equity","Comon stocks","Developed markets ex-US","Information Technology","","","0","JPY","Analyze"
"JT:4382","Heroz Inc","4382","04/24/2018","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3783070000","BYVRWY5","0","JPY","Analyze"
"JT:4384","Raksul Inc","4384","05/31/2018","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3967180005","BFM1K61","0","JPY","Analyze"
"JT:4385","Mercari Inc","4385","06/19/2018","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3921290007","BG0GM14","0","JPY","Analyze"
"JT:4401","Adeka Corporation","4401","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3114800000","6054904","0","JPY","Analyze"
"JT:4403","NOF Corporation","4403","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3753400005","6640488","0","JPY","Analyze"
"JT:4410","Harima Chemicals Group Inc","4410","03/06/1989","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3772600007","","0","JPY","Analyze"
"JT:4423","Arteria Networks Corp","4423","12/12/2018","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3126240005","BG33GP4","0","JPY","Analyze"
"JT:4425","Kudan Inc","4425","12/20/2018","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3266220007","","0","JPY","Analyze"
"JT:4427","Edulab Inc","4427","12/21/2018","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3164480000","BGHH072","0","JPY","Analyze"
"JT:4434","Serverworks Ltd","4434","03/14/2019","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3310250000","BJFM6W7","0","JPY","Analyze"
"JT:4435","Kaonavi Inc","4435","03/15/2019","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3205900008","BJNFPS7","0","JPY","Analyze"
"JT:4552","JCR Pharmaceuticals Co., Ltd","4552","03/22/2011","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3701000006","6467591","0","JPY","Analyze"
"JT:4553","Towa Pharmaceutical Co., Ltd","4553","07/29/1994","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3623150004","6899581","0","JPY","Analyze"
"JT:4554","Fuji Pharma Co., Ltd","4554","07/11/2011","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3816200004","6355254","0","JPY","Analyze"
"JT:4559","Zeria Pharmaceutical Co., Ltd","4559","12/22/1998","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3428850006","6137731","0","JPY","Analyze"
"JT:4563","AnGes, Inc","4563","09/25/2002","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3127700007","6542874","0","JPY","Analyze"
"JT:4564","OncoTherapy Science, Inc","4564","12/09/2003","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3202150003","6711403","0","JPY","Analyze"
"JT:4565","Sosei Group Corporation","4565","07/29/2004","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3431300007","B01QMC2","0","JPY","Analyze"
"JT:4568","Daiichi Sankyo Company, Limited","4568","09/28/2005","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3475350009","B0J7D91","0","JPY","Analyze"
"JT:4569","KYORIN Holdings, Inc","4569","03/10/2006","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3247090008","B0YZFP0","0","JPY","Analyze"
"JT:4571","NanoCarrier Co., Ltd","4571","03/05/2008","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3651120002","B2PDZ79","0","JPY","Analyze"
"JT:4574","Taiko Pharmaceutical Co.,Ltd","4574","03/18/2009","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3442200006","B55K3G6","0","JPY","Analyze"
"JT:4576","D. Western Therapeutics Institute, Inc","4576","10/26/2009","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3548740004","","0","JPY","Analyze"
"JT:4577","Daito Pharmaceutical Co.,Ltd","4577","03/24/2010","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3486150000","B6293R4","0","JPY","Analyze"
"JT:4578","Otsuka Holdings Co., Ltd","4578","12/15/2010","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3188220002","B5LTM93","0","JPY","Analyze"
"JT:4579","RaQualia Pharma Inc","4579","07/21/2011","Global equity","Common stocks","Developed markets ex-US","Health Care","JP3967150008","B4LVNC2","0","JPY","Analyze"
"JT:4581","Taisho Pharmaceutical Holdings Co., Ltd","4581","10/03/2011","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3442850008","B3QX5G4","0","JPY","Analyze"
"JT:4582","Symbio Pharmaceuticals Limited","4582","10/21/2011","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3383050006","B6T46K6","0","JPY","Analyze"
"JT:4583","Chiome Bioscience Inc","4583","12/20/2011","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3205350006","","0","JPY","Analyze"
"JT:4587","PeptiDream Inc","4587","06/21/2013","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3836750004","B97SH97","0","JPY","Analyze"
"JT:4592","SanBio Company Limited","4592","04/08/2015","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3336750009","BWDNFN7","0","JPY","Analyze"
"JT:4593","Healios K.K","4593","06/16/2015","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3835100003","BY4JZZ0","0","JPY","Analyze"
"JT:4594","BrightPath Biotherapeutics Co.Ltd.","4594","10/22/2015","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3274140007","BYT8187","0","JPY","Analyze"
"JT:4611","Dai Nippon Toryo Company, Limited","4611","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3495400008","6250887","0","JPY","Analyze"
"JT:4612","Nippon Paint Holdings Co., Ltd","4612","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3749400002","6640507","0","JPY","Analyze"
"JT:4613","Kansai Paint Co., Ltd","4613","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3229400001","6483746","0","JPY","Analyze"
"JT:4617","Chugoku Marine Paints, Ltd","4617","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3522600000","6196000","0","JPY","Analyze"
"JT:4619","Nihon Tokushu Toryo Co., Ltd","4619","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3739000002","6640262","0","JPY","Analyze"
"JT:4620","Fujikura Kasei Co., Ltd","4620","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3811200009","6356729","0","JPY","Analyze"
"JT:4626","Taiyo Holdings Co., Ltd","4626","09/14/1990","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3449100001","6871783","0","JPY","Analyze"
"JT:4631","DIC Corporation","4631","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3493400000","6250821","0","JPY","Analyze"
"JT:4633","Sakata INX Corporation","4633","12/15/1988","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3314800008","6769833","0","JPY","Analyze"
"JT:4634","Toyo Ink SC Holdings Co., Ltd","4634","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3606600009","6900104","0","JPY","Analyze"
"JT:4641","Altech Corporation","4641","06/17/1996","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3126350002","6029560","0","JPY","Analyze"
"JT:4658","Nippon Air conditioning Services Co., Ltd","4658","09/07/2006","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3699500009","","0","JPY","Analyze"
"JT:4661","Oriental Land Co., Ltd","4661","12/11/1996","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3198900007","6648891","0","JPY","Analyze"
"JT:4662","Focus Systems Corporation","4662","12/16/1996","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3802740005","6355298","0","JPY","Analyze"
"JT:4665","Duskin Co., Ltd","4665","12/12/2006","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3505900005","B1GVJ73","0","JPY","Analyze"
"JT:4666","PARK24 Co., Ltd","4666","03/24/1997","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3780100008","6667733","0","JPY","Analyze"
"JT:4668","Meiko Network Japan Co., Ltd","4668","04/18/1997","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3916100005","6563660","0","JPY","Analyze"
"JT:4674","Cresco Ltd","4674","07/23/1997","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3271100004","","0","JPY","Analyze"
"JT:4676","Fuji Media Holdings, Inc","4676","08/08/1997","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3819400007","6036582","0","JPY","Analyze"
